date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
03-02-2015 21:10,21.06,26.412,0,646.6,0.004074581,Unoccupied
03-02-2015 21:10,21.06666667,26.46333333,0,643,0.004084235,Unoccupied
03-02-2015 21:11,21.08,26.478,0,640.4,0.004089885,Unoccupied
03-02-2015 21:13,21.075,26.39,0,640.75,0.004074943,Unoccupied
03-02-2015 21:14,21.075,26.4175,0,636.75,0.004079217,Unoccupied
03-02-2015 21:15,21.05,26.39,0,634.75,0.004068648,Unoccupied
03-02-2015 21:16,21.075,26.4175,0,633.75,0.004079217,Unoccupied
03-02-2015 21:16,21,26.29,0,632,0.004040614,Unoccupied
03-02-2015 21:17,21,26.29,0,626.5,0.004040614,Unoccupied
03-02-2015 21:19,21.03333333,26.32333333,0,628.6666667,0.004054121,Unoccupied
03-02-2015 21:20,21.025,26.315,0,629.5,0.004050741,Unoccupied
03-02-2015 21:21,21.05,26.34,0,630.5,0.004060889,Unoccupied
03-02-2015 21:22,21.025,26.315,0,631.5,0.004050741,Unoccupied
03-02-2015 21:23,21.025,26.315,0,629.5,0.004050741,Unoccupied
03-02-2015 21:23,21.05,26.29,0,627,0.00405313,Unoccupied
03-02-2015 21:24,21,26.2675,0,624.5,0.004037133,Unoccupied
03-02-2015 21:26,21,26.26,0,625.6666667,0.004035973,Unoccupied
03-02-2015 21:27,21,26.29,0,624.5,0.004040614,Unoccupied
03-02-2015 21:28,21,26.236,0,622,0.00403226,Unoccupied
03-02-2015 21:29,21,26.2675,0,622.75,0.004037133,Unoccupied
03-02-2015 21:29,21,26.2,0,619.25,0.004026692,Unoccupied
03-02-2015 21:30,21,26.2,0,616,0.004026692,Unoccupied
03-02-2015 21:32,21,26.2,0,617.25,0.004026692,Unoccupied
03-02-2015 21:33,21,26.2,0,616.4,0.004026692,Unoccupied
03-02-2015 21:34,21,26.16666667,0,616.6666667,0.004021535,Unoccupied
03-02-2015 21:35,21,26.125,0,614.75,0.00401509,Unoccupied
03-02-2015 21:36,21,26.125,0,611.3333333,0.00401509,Unoccupied
03-02-2015 21:36,21,26.1,0,613.6,0.004011223,Unoccupied
03-02-2015 21:38,21,26.15,0,608.75,0.004018957,Unoccupied
03-02-2015 21:39,21,26.1,0,611,0.004011223,Unoccupied
03-02-2015 21:40,21,26.1,0,612,0.004011223,Unoccupied
03-02-2015 21:40,21,26.1,0,608.8,0.004011223,Unoccupied
03-02-2015 21:42,21,26.1,0,612,0.004011223,Unoccupied
03-02-2015 21:42,21,26.1,0,604.5,0.004011223,Unoccupied
03-02-2015 21:43,21,26,0,607,0.003995756,Unoccupied
03-02-2015 21:45,21,26,0,614.75,0.003995756,Unoccupied
03-02-2015 21:46,21,26,0,612.25,0.003995756,Unoccupied
03-02-2015 21:47,21,26,0,607.5,0.003995756,Unoccupied
03-02-2015 21:48,21,26,0,602.6666667,0.003995756,Unoccupied
03-02-2015 21:49,21,26,0,605.25,0.003995756,Unoccupied
03-02-2015 21:49,21,26,0,606,0.003995756,Unoccupied
03-02-2015 21:51,21,26,0,602.25,0.003995756,Unoccupied
03-02-2015 21:52,21,25.956,0,600.5,0.003988951,Unoccupied
03-02-2015 21:53,21,26,0,600.5,0.003995756,Unoccupied
03-02-2015 21:53,21,26,0,601,0.003995756,Unoccupied
03-02-2015 21:55,21,25.934,0,600.4,0.003985548,Unoccupied
03-02-2015 21:55,21,25.89,0,604.3333333,0.003978743,Unoccupied
03-02-2015 21:56,21,25.89,0,606,0.003978743,Unoccupied
03-02-2015 21:58,20.96333333,25.89,0,602,0.003969727,Unoccupied
03-02-2015 21:59,21,25.89,0,596,0.003978743,Unoccupied
03-02-2015 22:00,21,25.89,0,596.3333333,0.003978743,Unoccupied
03-02-2015 22:01,21,25.89,0,594,0.003978743,Unoccupied
03-02-2015 22:01,20.945,25.89,0,596.5,0.003965226,Unoccupied
03-02-2015 22:02,20.96333333,25.89,0,596,0.003969727,Unoccupied
03-02-2015 22:04,20.9725,25.815,0,597.5,0.0039604,Unoccupied
03-02-2015 22:05,21,25.815,0,594.25,0.003967143,Unoccupied
03-02-2015 22:06,21,25.815,0,591.5,0.003967143,Unoccupied
03-02-2015 22:07,20.978,25.83,0,594.2,0.003964064,Unoccupied
03-02-2015 22:08,20.96333333,25.79,0,588.6666667,0.003954296,Unoccupied
03-02-2015 22:08,20.92666667,25.79,0,585.3333333,0.003945334,Unoccupied
03-02-2015 22:09,20.945,25.79,0,585,0.003949813,Unoccupied
03-02-2015 22:11,20.945,25.79,0,582.25,0.003949813,Unoccupied
03-02-2015 22:12,20.89,25.79,0,580.75,0.003936389,Unoccupied
03-02-2015 22:13,20.9175,25.745,0,585,0.003936172,Unoccupied
03-02-2015 22:14,20.89,25.7225,0,584.5,0.003926022,Unoccupied
03-02-2015 22:14,20.96333333,25.7,0,583.3333333,0.00394041,Unoccupied
03-02-2015 22:15,20.89,25.7,0,584,0.003922566,Unoccupied
03-02-2015 22:17,20.912,25.7,0,581.8,0.003927911,Unoccupied
03-02-2015 22:18,20.89,25.7,0,576.6666667,0.003922566,Unoccupied
03-02-2015 22:19,20.89,25.7,0,579.3333333,0.003922566,Unoccupied
03-02-2015 22:20,20.89,25.7,0,581.75,0.003922566,Unoccupied
03-02-2015 22:21,20.89,25.7,0,582.75,0.003922566,Unoccupied
03-02-2015 22:21,20.89,25.7,0,579.8,0.003922566,Unoccupied
03-02-2015 22:23,20.9175,25.7,0,578.5,0.003929249,Unoccupied
03-02-2015 22:24,20.89,25.7,0,578.5,0.003922566,Unoccupied
03-02-2015 22:25,20.89,25.7,0,580.5,0.003922566,Unoccupied
03-02-2015 22:25,20.89,25.7,0,577.8,0.003922566,Unoccupied
03-02-2015 22:27,20.89,25.7,0,582.75,0.003922566,Unoccupied
03-02-2015 22:27,20.89,25.7,0,584.4,0.003922566,Unoccupied
03-02-2015 22:28,20.89,25.6,0,582.6666667,0.003907207,Unoccupied
03-02-2015 22:30,20.865,25.575,0,578.25,0.00389733,Unoccupied
03-02-2015 22:31,20.89,25.6,0,575.6666667,0.003907207,Unoccupied
03-02-2015 22:32,20.89,25.6,0,577.25,0.003907207,Unoccupied
03-02-2015 22:33,20.87,25.58,0,577.2,0.003899304,Unoccupied
03-02-2015 22:34,20.89,25.6,0,572.75,0.003907207,Unoccupied
03-02-2015 22:34,20.89,25.6,0,576.5,0.003907207,Unoccupied
03-02-2015 22:36,20.89,25.525,0,579.3333333,0.003895688,Unoccupied
03-02-2015 22:37,20.89,25.525,0,571.6,0.003895688,Unoccupied
03-02-2015 22:38,20.89,25.5,0,573,0.003891849,Unoccupied
03-02-2015 22:38,20.89,25.5,0,573.5,0.003891849,Unoccupied
03-02-2015 22:40,20.89,25.5,0,572.75,0.003891849,Unoccupied
03-02-2015 22:40,20.89,25.5,0,573.6,0.003891849,Unoccupied
03-02-2015 22:41,20.89,25.5,0,571.5,0.003891849,Unoccupied
03-02-2015 22:43,20.85666667,25.46333333,0,573.3333333,0.003878206,Unoccupied
03-02-2015 22:44,20.89,25.4725,0,570.75,0.003887626,Unoccupied
03-02-2015 22:45,20.89,25.39,0,568,0.003874956,Unoccupied
03-02-2015 22:46,20.89,25.4175,0,573,0.003879179,Unoccupied
03-02-2015 22:46,20.89,25.39,0,569.6666667,0.003874956,Unoccupied
03-02-2015 22:47,20.89,25.39,0,575.2,0.003874956,Unoccupied
03-02-2015 22:49,20.89,25.39,0,578,0.003874956,Unoccupied
03-02-2015 22:50,20.89,25.39,0,572.75,0.003874956,Unoccupied
03-02-2015 22:51,20.89,25.39,0,569.6,0.003874956,Unoccupied
03-02-2015 22:52,20.85666667,25.35666667,0,566.3333333,0.003861859,Unoccupied
03-02-2015 22:53,20.85666667,25.35666667,0,567.3333333,0.003861859,Unoccupied
03-02-2015 22:53,20.865,25.365,0,570.25,0.00386513,Unoccupied
03-02-2015 22:54,20.89,25.39,0,575,0.003874956,Unoccupied
03-02-2015 22:56,20.89,25.37,0,570.2,0.003871885,Unoccupied
03-02-2015 22:57,20.89,25.35666667,0,565.3333333,0.003869837,Unoccupied
03-02-2015 22:58,20.89,25.29,0,569.25,0.003859599,Unoccupied
03-02-2015 22:59,20.89,25.315,0,567.25,0.003863439,Unoccupied
03-02-2015 22:59,20.89,25.29,0,567.5,0.003859599,Unoccupied
03-02-2015 23:00,20.865,25.2675,0,566,0.003850181,Unoccupied
03-02-2015 23:02,20.89,25.29,0,565.75,0.003859599,Unoccupied
03-02-2015 23:03,20.89,25.2675,0,564.5,0.003856144,Unoccupied
03-02-2015 23:04,20.89,25.218,0,562.6,0.003848543,Unoccupied
03-02-2015 23:05,20.89,25.29,0,561.3333333,0.003859599,Unoccupied
03-02-2015 23:06,20.89,25.29,0,561,0.003859599,Unoccupied
03-02-2015 23:06,20.89,25.29,0,566.75,0.003859599,Unoccupied
03-02-2015 23:08,20.9175,25.245,0,563.75,0.003859253,Unoccupied
03-02-2015 23:09,20.89,25.2,0,566.75,0.003845779,Unoccupied
03-02-2015 23:10,20.89,25.218,0,563.4,0.003848543,Unoccupied
03-02-2015 23:10,20.89,25.2,0,564.25,0.003845779,Unoccupied
03-02-2015 23:12,20.89,25.2225,0,562.75,0.003849234,Unoccupied
03-02-2015 23:12,20.9175,25.2,0,560,0.003852331,Unoccupied
03-02-2015 23:13,20.89,25.2,0,558.75,0.003845779,Unoccupied
03-02-2015 23:15,20.89,25.2,0,558.5,0.003845779,Unoccupied
03-02-2015 23:16,20.89,25.2,0,558.3333333,0.003845779,Unoccupied
03-02-2015 23:17,20.89,25.2,0,561.4,0.003845779,Unoccupied
03-02-2015 23:18,20.89,25.2,0,558.25,0.003845779,Unoccupied
03-02-2015 23:19,20.89,25.2,0,557.2,0.003845779,Unoccupied
03-02-2015 23:19,20.89,25.2,0,559.6666667,0.003845779,Unoccupied
03-02-2015 23:21,20.89,25.13333333,0,561,0.003835543,Unoccupied
03-02-2015 23:22,20.89,25.16,0,563.4,0.003839637,Unoccupied
03-02-2015 23:23,20.9175,25.125,0,559.75,0.003840795,Unoccupied
03-02-2015 23:23,20.9175,25.1,0,559,0.003836949,Unoccupied
03-02-2015 23:25,20.9175,25.1,0,561,0.003836949,Unoccupied
03-02-2015 23:25,20.89,25.1,0,563.25,0.003830424,Unoccupied
03-02-2015 23:26,20.89,25.1,0,560.75,0.003830424,Unoccupied
03-02-2015 23:28,20.89,25.1,0,558,0.003830424,Unoccupied
03-02-2015 23:29,20.89,25.08,0,556.8,0.003827353,Unoccupied
03-02-2015 23:30,20.89,25.125,0,556,0.003834263,Unoccupied
03-02-2015 23:31,20.89,25.1,0,558,0.003830424,Unoccupied
03-02-2015 23:31,20.89,25.08,0,556.8,0.003827353,Unoccupied
03-02-2015 23:32,20.89,25.06666667,0,557,0.003825306,Unoccupied
03-02-2015 23:34,20.89,25,0,556.8,0.00381507,Unoccupied
03-02-2015 23:35,20.89,25.025,0,548.5,0.003818909,Unoccupied
03-02-2015 23:36,20.89,25.05,0,550,0.003822747,Unoccupied
03-02-2015 23:37,20.89,25,0,554,0.00381507,Unoccupied
03-02-2015 23:38,20.89,25.025,0,555.25,0.003818909,Unoccupied
03-02-2015 23:38,20.89,25,0,555.5,0.00381507,Unoccupied
03-02-2015 23:39,20.89,25,0,556.75,0.00381507,Unoccupied
03-02-2015 23:41,20.89,25,0,558,0.00381507,Unoccupied
03-02-2015 23:42,20.89,25,0,558,0.00381507,Unoccupied
03-02-2015 23:43,20.89,25,0,558.25,0.00381507,Unoccupied
03-02-2015 23:44,20.89,25,0,556.25,0.00381507,Unoccupied
03-02-2015 23:44,20.89,25,0,554.5,0.00381507,Unoccupied
03-02-2015 23:45,20.89,25,0,555.25,0.00381507,Unoccupied
03-02-2015 23:47,20.89,25,0,558,0.00381507,Unoccupied
03-02-2015 23:48,20.89,25,0,554.3333333,0.00381507,Unoccupied
03-02-2015 23:49,20.89,25,0,549.75,0.00381507,Unoccupied
03-02-2015 23:50,20.89,24.9725,0,558.5,0.003810848,Unoccupied
03-02-2015 23:51,20.865,24.92,0,558.25,0.003796907,Unoccupied
03-02-2015 23:51,20.89,24.9175,0,558.25,0.003802403,Unoccupied
03-02-2015 23:53,20.89,24.9725,0,547.25,0.003810848,Unoccupied
03-02-2015 23:54,20.89,24.945,0,553.75,0.003806626,Unoccupied
03-02-2015 23:55,20.89,24.89,0,547.75,0.003798181,Unoccupied
03-02-2015 23:55,20.89,24.89,0,547.25,0.003798181,Unoccupied
03-02-2015 23:57,20.89,24.89,0,551.5,0.003798181,Unoccupied
03-02-2015 23:57,20.89,24.89,0,554,0.003798181,Unoccupied
03-02-2015 23:58,20.89,24.89,0,550,0.003798181,Unoccupied
04-02-2015 00:00,20.89,24.92666667,0,553.6666667,0.003803811,Unoccupied
04-02-2015 00:01,20.89,24.934,0,552.4,0.003804937,Unoccupied
04-02-2015 00:02,20.89,24.92666667,0,554,0.003803811,Unoccupied
04-02-2015 00:03,20.83,24.87,0,547,0.00378104,Unoccupied
04-02-2015 00:04,20.89,24.89,0,542.3333333,0.003798181,Unoccupied
04-02-2015 00:04,20.84,24.8925,0,544.75,0.003786825,Unoccupied
04-02-2015 00:06,20.89,24.945,0,547,0.003806626,Unoccupied
04-02-2015 00:07,20.865,24.865,0,552.75,0.003788476,Unoccupied
04-02-2015 00:08,20.89,25,0,556,0.00381507,Unoccupied
04-02-2015 00:08,20.87,24.934,0,551.6,0.003800229,Unoccupied
04-02-2015 00:10,20.84,24.92,0,553,0.003791034,Unoccupied
04-02-2015 00:10,20.89,24.9725,0,551.25,0.003810848,Unoccupied
04-02-2015 00:11,20.85666667,24.92666667,0,552.6666667,0.00379597,Unoccupied
04-02-2015 00:13,20.865,24.9725,0,553.75,0.003804955,Unoccupied
04-02-2015 00:14,20.85666667,24.85666667,0,545.6666667,0.003785245,Unoccupied
04-02-2015 00:15,20.865,24.9175,0,547.75,0.003796523,Unoccupied
04-02-2015 00:16,20.89,24.912,0,548.4,0.003801559,Unoccupied
04-02-2015 00:16,20.89,24.92666667,0,549.3333333,0.003803811,Unoccupied
04-02-2015 00:17,20.89,25,0,549.3333333,0.00381507,Unoccupied
04-02-2015 00:19,20.865,24.8925,0,545.5,0.003792691,Unoccupied
04-02-2015 00:20,20.89,24.92666667,0,543,0.003803811,Unoccupied
04-02-2015 00:21,20.89,24.978,0,545.6,0.003811692,Unoccupied
04-02-2015 00:22,20.85,24.956,0,547.6,0.003798896,Unoccupied
04-02-2015 00:23,20.89,25,0,548.6666667,0.00381507,Unoccupied
04-02-2015 00:23,20.89,25,0,542.75,0.00381507,Unoccupied
04-02-2015 00:24,20.87,24.978,0,537.2,0.003806976,Unoccupied
04-02-2015 00:26,20.85666667,24.92666667,0,541.3333333,0.00379597,Unoccupied
04-02-2015 00:27,20.865,24.9725,0,545.25,0.003804955,Unoccupied
04-02-2015 00:28,20.83,24.934,0,541.25,0.003790829,Unoccupied
04-02-2015 00:29,20.82333333,24.92666667,0,535.5,0.003788143,Unoccupied
04-02-2015 00:29,20.89,25,0,536.5,0.00381507,Unoccupied
04-02-2015 00:30,20.87,24.978,0,543.8,0.003806976,Unoccupied
04-02-2015 00:32,20.84,24.92,0,542,0.003791034,Unoccupied
04-02-2015 00:33,20.84,24.945,0,537.25,0.003794861,Unoccupied
04-02-2015 00:34,20.82333333,24.92666667,0,538,0.003788143,Unoccupied
04-02-2015 00:35,20.82333333,24.92666667,0,542,0.003788143,Unoccupied
04-02-2015 00:36,20.81,24.912,0,542,0.003782776,Unoccupied
04-02-2015 00:36,20.79,24.89,0,545.3333333,0.003774736,Unoccupied
04-02-2015 00:38,20.865,24.9725,0,543.25,0.003804955,Unoccupied
04-02-2015 00:39,20.85666667,24.93,0,539,0.003796481,Unoccupied
04-02-2015 00:40,20.84,24.945,0,540.75,0.003794861,Unoccupied
04-02-2015 00:40,20.79,24.9175,0,538,0.003778932,Unoccupied
04-02-2015 00:42,20.79,24.89,0,538,0.003774736,Unoccupied
04-02-2015 00:42,20.79,24.92666667,0,538.6666667,0.003780331,Unoccupied
04-02-2015 00:43,20.81,24.956,0,541.6,0.003789498,Unoccupied
04-02-2015 00:45,20.79,24.89,0,537.5,0.003774736,Unoccupied
04-02-2015 00:46,20.79,24.978,0,537.2,0.003788163,Unoccupied
04-02-2015 00:47,20.79,24.96333333,0,541,0.003785925,Unoccupied
04-02-2015 00:48,20.79,25,0,534,0.00379152,Unoccupied
04-02-2015 00:49,20.79,25,0,532,0.00379152,Unoccupied
04-02-2015 00:49,20.84,25,0,531.75,0.003803279,Unoccupied
04-02-2015 00:51,20.79,25,0,532.8,0.00379152,Unoccupied
04-02-2015 00:52,20.79,25,0,532,0.00379152,Unoccupied
04-02-2015 00:53,20.82333333,24.92666667,0,533.6666667,0.003788143,Unoccupied
04-02-2015 00:53,20.79,25,0,531.75,0.00379152,Unoccupied
04-02-2015 00:55,20.79,25,0,534.4,0.00379152,Unoccupied
04-02-2015 00:55,20.79,25,0,535.6666667,0.00379152,Unoccupied
04-02-2015 00:56,20.79,25,0,529.75,0.00379152,Unoccupied
04-02-2015 00:58,20.79,25,0,532,0.00379152,Unoccupied
04-02-2015 00:59,20.79,25,0,531.3333333,0.00379152,Unoccupied
04-02-2015 01:00,20.79,25,0,529.75,0.00379152,Unoccupied
04-02-2015 01:01,20.79,25,0,528.75,0.00379152,Unoccupied
04-02-2015 01:01,20.79,25,0,528.25,0.00379152,Unoccupied
04-02-2015 01:02,20.79,25,0,526,0.00379152,Unoccupied
04-02-2015 01:04,20.79,25,0,526.5,0.00379152,Unoccupied
04-02-2015 01:05,20.79,24.96333333,0,529.3333333,0.003785925,Unoccupied
04-02-2015 01:06,20.815,24.945,0,528.25,0.00378899,Unoccupied
04-02-2015 01:07,20.81,24.934,0,526.8,0.003786137,Unoccupied
04-02-2015 01:08,20.79,24.9725,0,525.5,0.003787324,Unoccupied
04-02-2015 01:08,20.79,24.96333333,0,524.6666667,0.003785925,Unoccupied
04-02-2015 01:09,20.79,24.89,0,523,0.003774736,Unoccupied
04-02-2015 01:11,20.79,24.89,0,526,0.003774736,Unoccupied
04-02-2015 01:12,20.79,24.9725,0,523.25,0.003787324,Unoccupied
04-02-2015 01:13,20.79,24.89,0,524.3333333,0.003774736,Unoccupied
04-02-2015 01:14,20.79,24.89,0,521.5,0.003774736,Unoccupied
04-02-2015 01:14,20.79,24.912,0,518.6,0.003778093,Unoccupied
04-02-2015 01:15,20.79,24.89,0,520.75,0.003774736,Unoccupied
04-02-2015 01:17,20.79,24.89,0,527.6666667,0.003774736,Unoccupied
04-02-2015 01:18,20.79,24.945,0,526,0.003783128,Unoccupied
04-02-2015 01:19,20.79,24.956,0,519.6,0.003784806,Unoccupied
04-02-2015 01:20,20.79,24.96333333,0,518.3333333,0.003785925,Unoccupied
04-02-2015 01:21,20.79,24.9725,0,520.5,0.003787324,Unoccupied
04-02-2015 01:21,20.79,24.945,0,521.75,0.003783128,Unoccupied
04-02-2015 01:23,20.79,24.89,0,523,0.003774736,Unoccupied
04-02-2015 01:24,20.79,24.89,0,520.3333333,0.003774736,Unoccupied
04-02-2015 01:25,20.79,24.89,0,519,0.003774736,Unoccupied
04-02-2015 01:25,20.79,24.945,0,516.25,0.003783128,Unoccupied
04-02-2015 01:27,20.79,25,0,518.6,0.00379152,Unoccupied
04-02-2015 01:27,20.79,25,0,519.3333333,0.00379152,Unoccupied
04-02-2015 01:28,20.76,25,0,515.3333333,0.00378448,Unoccupied
04-02-2015 01:30,20.772,25,0,516.4,0.003787295,Unoccupied
04-02-2015 01:31,20.745,25,0,519.5,0.003780964,Unoccupied
04-02-2015 01:32,20.7675,25,0,522.25,0.003786239,Unoccupied
04-02-2015 01:33,20.7675,25,0,514.75,0.003786239,Unoccupied
04-02-2015 01:34,20.7675,25,0,513.75,0.003786239,Unoccupied
04-02-2015 01:34,20.79,25,0,515,0.00379152,Unoccupied
04-02-2015 01:36,20.79,25,0,519,0.00379152,Unoccupied
04-02-2015 01:37,20.772,25,0,518.8,0.003787295,Unoccupied
04-02-2015 01:38,20.79,25,0,517.3333333,0.00379152,Unoccupied
04-02-2015 01:38,20.73,25.06666667,0,509.75,0.003787586,Unoccupied
04-02-2015 01:40,20.718,25.04,0,513.6,0.00378072,Unoccupied
04-02-2015 01:40,20.73,25.06666667,0,511,0.003787586,Unoccupied
04-02-2015 01:41,20.718,25.1,0,512.4,0.003789834,Unoccupied
04-02-2015 01:43,20.7,25.075,0,515.5,0.003781815,Unoccupied
04-02-2015 01:44,20.736,25.1,0,511.8,0.003794064,Unoccupied
04-02-2015 01:45,20.73,25.1,0,511.6666667,0.003792653,Unoccupied
04-02-2015 01:46,20.7,25.05,0,509.75,0.003778021,Unoccupied
04-02-2015 01:46,20.73,25.1,0,513,0.003792653,Unoccupied
04-02-2015 01:47,20.7,25.1,0,508.5,0.003785608,Unoccupied
04-02-2015 01:49,20.7,25.1,0,510,0.003785608,Unoccupied
04-02-2015 01:50,20.7,25.1,0,509.6666667,0.003785608,Unoccupied
04-02-2015 01:51,20.7,25.1,0,508.5,0.003785608,Unoccupied
04-02-2015 01:52,20.7,25.1,0,511.25,0.003785608,Unoccupied
04-02-2015 01:53,20.7,25.1,0,513.3333333,0.003785608,Unoccupied
04-02-2015 01:53,20.7,25.1,0,509.5,0.003785608,Unoccupied
04-02-2015 01:54,20.7,25.1,0,509,0.003785608,Unoccupied
04-02-2015 01:56,20.7,25.1,0,509,0.003785608,Unoccupied
04-02-2015 01:57,20.7,25.1,0,510.5,0.003785608,Unoccupied
04-02-2015 01:58,20.7,25.1,0,512,0.003785608,Unoccupied
04-02-2015 01:59,20.7,25.1,0,509,0.003785608,Unoccupied
04-02-2015 01:59,20.68,25.12,0,508,0.003783949,Unoccupied
04-02-2015 02:00,20.7,25.125,0,502.25,0.003789402,Unoccupied
04-02-2015 02:02,20.675,25.1,0,502.5,0.003779746,Unoccupied
04-02-2015 02:03,20.7,25.1,0,505.5,0.003785608,Unoccupied
04-02-2015 02:04,20.7,25.1,0,505.5,0.003785608,Unoccupied
04-02-2015 02:05,20.7,25.1,0,500.25,0.003785608,Unoccupied
04-02-2015 02:06,20.68,25.1,0,500,0.003780918,Unoccupied
04-02-2015 02:06,20.66666667,25.1,0,499,0.003777793,Unoccupied
04-02-2015 02:08,20.7,25.1,0,501.25,0.003785608,Unoccupied
04-02-2015 02:09,20.7,25.1,0,501,0.003785608,Unoccupied
04-02-2015 02:10,20.7,25.1,0,502,0.003785608,Unoccupied
04-02-2015 02:10,20.7,25.1,0,496.25,0.003785608,Unoccupied
04-02-2015 02:12,20.7,25.1,0,495.8,0.003785608,Unoccupied
04-02-2015 02:12,20.66,25.1,0,497.8,0.003776232,Unoccupied
04-02-2015 02:13,20.63333333,25.1,0,497,0.003769993,Unoccupied
04-02-2015 02:15,20.625,25.1,0,497.25,0.003768045,Unoccupied
04-02-2015 02:16,20.675,25.175,0,503.25,0.003791109,Unoccupied
04-02-2015 02:17,20.675,25.125,0,500,0.003783533,Unoccupied
04-02-2015 02:18,20.7,25.1,0,494.75,0.003785608,Unoccupied
04-02-2015 02:19,20.7,25.1,0,492.3333333,0.003785608,Unoccupied
04-02-2015 02:19,20.7,25.1,0,492.75,0.003785608,Unoccupied
04-02-2015 02:21,20.7,25.1,0,497,0.003785608,Unoccupied
04-02-2015 02:22,20.65,25.075,0,498.5,0.00377011,Unoccupied
04-02-2015 02:23,20.7,25.1,0,498.75,0.003785608,Unoccupied
04-02-2015 02:23,20.675,25.075,0,498.75,0.003775958,Unoccupied
04-02-2015 02:25,20.7,25.1,0,495.3333333,0.003785608,Unoccupied
04-02-2015 02:25,20.675,25.075,0,490.75,0.003775958,Unoccupied
04-02-2015 02:26,20.7,25.1,0,487.75,0.003785608,Unoccupied
04-02-2015 02:28,20.65,25.05,0,491.75,0.003766328,Unoccupied
04-02-2015 02:29,20.7,25.1,0,491.25,0.003785608,Unoccupied
04-02-2015 02:30,20.7,25.1,0,493.5,0.003785608,Unoccupied
04-02-2015 02:31,20.7,25.1,0,493.3333333,0.003785608,Unoccupied
04-02-2015 02:31,20.7,25,0,493.25,0.003770435,Unoccupied
04-02-2015 02:32,20.7,25,0,491,0.003770435,Unoccupied
04-02-2015 02:34,20.7,25,0,492,0.003770435,Unoccupied
04-02-2015 02:35,20.7,25,0,496,0.003770435,Unoccupied
04-02-2015 02:36,20.7,25,0,493,0.003770435,Unoccupied
04-02-2015 02:37,20.7,25,0,491.25,0.003770435,Unoccupied
04-02-2015 02:38,20.7,25,0,494,0.003770435,Unoccupied
04-02-2015 02:38,20.7,25,0,494.2,0.003770435,Unoccupied
04-02-2015 02:39,20.7,25,0,493.75,0.003770435,Unoccupied
04-02-2015 02:41,20.7,25,0,495.75,0.003770435,Unoccupied
04-02-2015 02:42,20.7,25,0,492.25,0.003770435,Unoccupied
04-02-2015 02:43,20.7,25,0,486.5,0.003770435,Unoccupied
04-02-2015 02:44,20.7,25,0,493.3333333,0.003770435,Unoccupied
04-02-2015 02:44,20.7,25,0,494.75,0.003770435,Unoccupied
04-02-2015 02:45,20.7,25,0,490,0.003770435,Unoccupied
04-02-2015 02:47,20.7,25,0,490.5,0.003770435,Unoccupied
04-02-2015 02:48,20.7,25,0,490.25,0.003770435,Unoccupied
04-02-2015 02:49,20.7,25,0,498.25,0.003770435,Unoccupied
04-02-2015 02:50,20.7,25,0,499,0.003770435,Unoccupied
04-02-2015 02:51,20.7,24.96333333,0,493,0.003764871,Unoccupied
04-02-2015 02:51,20.7,24.98166667,0,484.8333333,0.003767653,Unoccupied
04-02-2015 02:53,20.7,24.9725,0,480,0.003766262,Unoccupied
04-02-2015 02:54,20.7,24.9725,0,478.75,0.003766262,Unoccupied
04-02-2015 02:55,20.7,25,0,483.3333333,0.003770435,Unoccupied
04-02-2015 02:55,20.7,25,0,480.2,0.003770435,Unoccupied
04-02-2015 02:57,20.7,24.89,0,483.3333333,0.003753745,Unoccupied
04-02-2015 02:57,20.7,24.89,0,487,0.003753745,Unoccupied
04-02-2015 02:58,20.7,24.85,0,485.2,0.003747676,Unoccupied
04-02-2015 03:00,20.7,24.89,0,480.6666667,0.003753745,Unoccupied
04-02-2015 03:01,20.7,24.84,0,480.25,0.003746158,Unoccupied
04-02-2015 03:02,20.7,24.79,0,486,0.003738573,Unoccupied
04-02-2015 03:03,20.7,24.865,0,485.75,0.003749952,Unoccupied
04-02-2015 03:04,20.7,24.815,0,483,0.003742366,Unoccupied
04-02-2015 03:04,20.7,24.87,0,483.6,0.00375071,Unoccupied
04-02-2015 03:06,20.7,24.79,0,489.3333333,0.003738573,Unoccupied
04-02-2015 03:07,20.7,24.79,0,486.75,0.003738573,Unoccupied
04-02-2015 03:08,20.7,24.79,0,483.5,0.003738573,Unoccupied
04-02-2015 03:08,20.7,24.79,0,482,0.003738573,Unoccupied
04-02-2015 03:10,20.745,24.79,0,481.5,0.003749013,Unoccupied
04-02-2015 03:10,20.7,24.79,0,488.25,0.003738573,Unoccupied
04-02-2015 03:11,20.7,24.79,0,486.3333333,0.003738573,Unoccupied
04-02-2015 03:13,20.7,24.79,0,480.6,0.003738573,Unoccupied
04-02-2015 03:14,20.7,24.79,0,485.6666667,0.003738573,Unoccupied
04-02-2015 03:15,20.7,24.79,0,484.8,0.003738573,Unoccupied
04-02-2015 03:16,20.7,24.79,0,481,0.003738573,Unoccupied
04-02-2015 03:16,20.7,24.79,0,486.5,0.003738573,Unoccupied
04-02-2015 03:17,20.7,24.79,0,488,0.003738573,Unoccupied
04-02-2015 03:19,20.7,24.79,0,481.6666667,0.003738573,Unoccupied
04-02-2015 03:20,20.7,24.79,0,481,0.003738573,Unoccupied
04-02-2015 03:21,20.7,24.754,0,483,0.003733111,Unoccupied
